ID,N,Ha
4220,1,57.576
4221,1,4.844
4223,1,10.168
4224,20,37.4
4227,12,28.393
4229,3,16.143
4230,1,11.099
4234,2,21.107
4235,2,21.777
4236,21,3.543
4237,8,14.261
4239,1,5.675
4240,11,6.665
4243,3,30.234
4248,2,2.242
4249,34,4.724
4251,6,11.249
4252,22,2.062
4253,1,8.036
4256,4,5.574
4260,1,5.534
4262,7,5.214
4273,2,6.916
4281,72,3.573
4285,1,2.762
4289,6,6.655
4292,3,4.534
4293,7,6.996
4294,14,6.045
4299,1,4.384
4300,1,6.275
4301,1,2.652
4303,4,6.425
4304,1,3.353
4308,1,8.086
4309,1,7.866
4311,1,4.033
4313,3,2.692
4315,4,6.405
4318,2,9.478
4325,1,27.212
4331,68,54.243
4334,2,2.242
4335,1,2.042
4339,1,18.625
4343,1,10.458
4347,4,14.522
4348,6,5.474
4350,1,5.224
4352,9,10.498
4353,87,9.598
4354,1,2.012
4356,2,2.802
4357,1,3.593
4358,1,2.092
4359,91,24.59
4366,1,8.086
4370,1,2.032
4384,2,5.614
4386,4,9.508
4391,1,35.768
4395,1,10.518
4398,1,18.935
4404,3,3.193
4405,5,29.273
4406,1,4.383
4407,4,5.795
4408,1,2.612
4409,7,5.154
4410,4,7.256
4411,5,22.028
4412,1,4.804
4416,1,4.954
4419,5,12.24
4421,1,13.231
4424,55,26.861
4427,1,33.947
4429,2,28.923
4434,58,17.024
4438,70,11.94
4443,1,2.092
4444,12,2.732
4447,2,7.446
4448,1,3.092
4451,7,6.685
4452,45,5.935
4453,3,9.918
4454,5,6.645
4455,2,6.595
4458,6,11.519
4461,1,5.354
4462,1,5.885
4464,3,13.471
4465,55,4.854
4466,40,5.354
4467,4,2.132
4468,1,2.872
4469,2,3.763
4470,3,3.513
4471,5,2.492
4472,2,20.877
4473,3,5.094
4480,1,12.74
4483,1,3.403
4486,1,19.265
4488,1,2.602
4492,13,48.948
4494,2,2.352
4498,6,3.923
4499,3,2.952
4502,1,3.122
4503,5,2.912
4504,1,3.313
4505,4,12.179
4506,4,19.545
4509,1,10.438
4517,4,3.323
4518,1,5.044
4520,2,2.422
4521,1,2.052
4522,89,3.513
4523,5,9.427
4524,30,4.804
4525,3,2.202
4527,1,2.792
4528,7,10.799
4529,1,5.464
4530,1,2.122
4533,1,7.446
4538,4,16.623
4539,3,6.335
4540,1,4.514
4541,1,9.808
4550,2,3.933
4551,1,5.785
4552,2,2.392
4554,4,7.166
4556,1,4.734
4557,1,6.775
4559,1,2.642
4560,1,2.822
4561,1,3.353
4562,54,8.106
4563,2,5.564
4564,4,2.372
4565,3,3.122
4566,5,23.148
4567,1,4.834
4568,3,7.736
4570,85,5.304
4571,48,11.549
4572,1,3.723
4573,1,17.594
4575,1,4.223
4576,10,3.042
4577,1,4.373
4578,1,3.333
4579,2,2.092
4580,1,9.237
4582,47,7.526
4584,33,10.678
4587,1,8.096
4607,3,8.327
4610,1,5.414
4617,2,21.427
4631,1,8.116
4632,1,4.544
4634,1,6.055
4640,1,10.118
4646,2,13.611
4650,12,2.242
4651,2,3.293
4653,1,4.584
4654,3,19.845
4655,1,11.199
4657,61,10.818
4658,15,4.003
4659,2,22.197
4661,3,2.432
4665,2,3.062
4666,2,2.612
4669,1,6.795
4672,1,6.355
4674,11,4.153
4679,2,20.936
4680,4,2.132
4681,98,3.283
4683,26,3.202
4684,16,4.113
4685,2,3.162
4686,3,3.002
4687,157,8.066
4688,10,17.884
4689,9,3.293
4690,3,2.452
4691,28,6.125
4693,3,13.01
4694,1,2.232
4695,18,29.443
4696,1,7.406
4698,52,3.793
4699,1,2.622
4700,1,2.842
4703,1,6.765
4708,2,4.724
4710,12,8.426
4713,6,11.849
4715,1,5.874
4717,1,9.687
4718,1,4.583
4720,36,2.632
4721,5,2.862
4722,7,4.073
4726,1,2.522
4729,55,14.741
4732,6,2.092
4733,24,3.623
4737,1,2.382
4738,2,5.324
4740,1,2.282
4741,1,5.935
4742,3,2.082
4744,21,15.202
4748,2,2.282
4749,3,5.284
4754,1,15.532
4755,2,5.794
4758,9,2.672
4759,2,2.372
4761,5,2.832
4762,17,4.784
4764,1,2.232
4765,29,4.523
4766,1,22.017
4767,1,2.472
4770,3,13.911
4771,52,30.743
4772,1,6.665
4774,1,2.702
4776,3,2.922
4777,2,2.392
4778,63,64.539
4780,2,22.907
4789,6,2.102
4793,6,2.492
4794,17,2.132
4795,43,7.876
4797,9,3.062
4799,1,6.154
4800,2,3.793
4801,1,3.823
4802,1,3.343
4811,4,13.38
4812,1,6.975
4814,1,5.294
4815,3,12.189
4818,1,10.078
4819,2,3.022
4820,77,10.528
4821,27,7.055
4822,99,7.666
4823,4,8.697
4824,1,4.944
4830,2,7.596
4836,13,27.771
4837,2,10.528
4843,5,40.051
4857,61,65.411
4858,8,16.733
4860,2,3.443
4865,26,29.123
4866,147,3.773
4867,3,3.763
4872,1,13.891
4874,1,38.34
4875,5,37.35
4877,1,3.733
4881,4,11.539
4889,20,9.507
4892,2,4.373
4901,1,2.602
4902,2,11.849
4903,35,2.002
4912,17,39.531
4921,5,4.283
4925,1,6.825
4928,5,2.802
4937,4,2.792
4940,1,12.62
4951,4,2.592
4962,6,11.709
4968,39,9.007
4969,2,8.547
4970,124,30.815
4972,1,8.547
4977,37,5.044
4983,5,6.655
4985,1,6.035
4986,2,9.237
4992,22,50.399
5014,48,3.313
5015,29,28.142
5031,1,10.308
5035,1,4.063
5036,44,7.736
5037,14,5.985
5046,12,37.999
5047,5,2.792
5048,7,13.841
5050,1,6.025
5054,2,5.744
5055,1,10.028
5056,4,28.292
5057,2,4.033
5061,3,6.505
5065,1,26.751
5069,1,3.042
5074,4,29.193
5076,1,4.584
5082,2,5.264
5083,6,2.162
5084,6,11.529
5087,1,2.102
5088,1,4.984
5091,21,52.48
5094,9,2.872
5095,1,2.542
5098,28,34.226
5101,3,2.082
5104,2,2.462
5111,4,8.556
5112,1,19.204
5113,1,4.573
5115,2,8.677
5117,55,36.167
5120,1,18.414
5121,3,3.893
5126,4,2.642
5127,2,3.583
5128,1,3.373
5130,1,3.433
5132,14,4.814
5133,5,12.399
5134,4,3.613
5136,1,4.874
5140,1,3.142
5143,1,3.383
5144,1,3.703
5145,210,36.768
5146,8,3.433
5148,3,2.832
5154,1,2.302
5158,1,6.745
5162,1,4.824
5166,1,2.232
5168,7,21.737
5169,1,8.687
5171,1,12.75
5172,1,3.473
5182,1,2.542
5187,8,19.895
5188,1,2.972
5189,1,4.193
5191,1,2.202
5193,1,3.603
5194,1,5.444
5196,2,22.627
5197,6,3.022
5198,2,4.884
5201,9,7.526
5208,1,2.322
5211,6,5.114
5212,1,2.132
5219,1,2.362
5220,1,3.262
5223,1,19.535
5227,1,2.672
5233,5,13.301
5244,9,7.556
5245,1,16.063
5250,20,8.987
5252,3,19.706
5253,3,5.685
5261,1,25.691
5264,1,11.609
5272,85,19.486
5274,2,9.418
5283,14,12.88
5284,2,20.426
5285,1,2.412
5287,2,35.899
5288,1,12.44
5298,47,28.863
5299,2,3.623
5301,4,3.713
5302,1,13.12
5303,1,4.123
5305,1,10.088
5306,3,3.233
5308,7,2.632
5309,9,3.223
5310,4,2.322
5311,27,5.474
5314,12,3.473
5317,27,7.976
5318,1,14.902
5319,16,24.119
5321,124,45.767
5336,177,16.203
5338,1,4.624
5339,1,6.315
5343,3,4.724
5345,4,8.587
5346,8,3.443
5347,11,2.272
5348,2,6.615
5351,1,2.092
5353,1,3.943
5365,1,3.983
5367,8,3.413
5368,1,5.074
5369,5,2.912
5370,2,4.644
5372,9,3.363
5373,30,3.523
5374,1,5.064
5376,1,6.435
5377,1,2.882
5378,2,3.393
5380,1,14.602
5381,4,4.153
5382,1,2.302
5385,5,2.182
5390,2,4.744
5392,38,12.67
5393,74,30.594
5394,2,3.193
5395,16,3.573
5396,3,2.502
5397,115,64.391
5398,1,2.032
5399,1,3.022
5400,31,8.267
5401,10,8.157
5402,6,6.515
5403,12,4.273
5405,2,2.112
5409,3,7.966
5416,4,2.832
5417,4,3.243
5418,1,2.342
5420,4,18.985
5421,2,25.871
5423,5,4.814
5424,16,29.003
5425,33,14.061
5431,2,4.373
5436,24,3.473
5438,4,10.388
5439,1,5.394
5443,11,10.849
5446,1,3.323
5447,6,3.363
5448,2,2.522
5449,2,4.424
5450,1,5.294
5454,9,3.363
5457,2,3.453
5458,1,3.153
5463,8,6.885
5478,1,5.715
5479,10,2.762
5480,2,4.263
5486,1,6.095
5489,1,6.025
5492,1,7.496
5495,1,12.38
5499,1,13.761
5503,73,23.018
5507,1,6.005
5509,2,7.926
5510,58,3.573
5511,1,8.607
5523,30,25.01
5524,6,3.793
5526,2,4.193
5527,1,10.979
5528,1,2.342
5529,3,7.176
5530,4,11.389
5531,3,5.254
5537,13,7.936
5543,86,36.97
5561,1,6.956
5562,1,10.639
5566,1,3.853
5576,2,7.736
5581,1,3.363
5588,1,6.665
5589,1,2.682
5592,5,4.163
5593,2,5.434
5594,3,19.666
5596,1,5.604
5598,1,4.754
5599,21,23.249
5605,2,4.934
5611,40,2.222
5613,2,5.444
5615,2,45.866
5616,1,3.032
5617,3,2.872
5618,18,16.413
5623,1,2.432
5625,16,17.894
5629,3,8.467
5632,4,3.883
5633,1,3.433
5634,30,2.792
5637,2,7.416
5638,1,5.775
5642,7,2.292
5643,1,3.463
5646,2,4.053
5647,4,9.498
5648,1,2.092
5649,1,2.502
5652,8,12.72
5655,6,2.532
5657,3,3.112
5658,3,14.191
5659,10,4.003
5661,31,3.133
5662,39,3.643
5663,23,6.886
5664,1,4.454
5665,43,6.966
5667,26,40.602
5668,1,2.792
5671,6,9.848
5673,1,2.002
5675,1,3.313
5676,16,2.542
5678,8,2.192
5683,68,12.22
5684,1,4.704
5687,3,3.313
5691,1,2.862
5696,1,2.842
5697,1,3.052
5698,2,9.167
5700,4,5.184
5704,22,7.766
5705,5,2.502
5706,3,4.283
5709,5,7.276
5712,3,2.582
5714,1,8.757
5716,1,5.935
5721,3,2.152
5722,1,2.272
5727,1,5.064
5728,63,28.503
5729,1,2.692
5730,2,3.533
5732,1,4.594
5735,1,7.436
5738,13,5.685
5739,8,13.161
5741,1,2.162
5742,26,25.15
5743,5,72.478
5746,2,4.083
5747,4,13
5748,1,3.633
5749,8,8.537
5750,4,12
5752,4,26.111
5753,1,3.553
5758,2,25.53
5763,1,2.902
5765,6,8.086
5766,5,2.462
5768,2,6.725
5772,2,6.785
5775,1,11.829
5778,39,8.137
5783,1,10.468
5785,3,50.54
5790,1,5.524
5791,1,3.603
5792,1,4.524
5802,13,13.301
5804,2,9.057
5815,1,2.152
5817,1,6.335
5818,1,2.152
5819,1,7.366
5825,1,5.685
5830,11,6.565
5836,3,2.982
5837,1,2.552
5838,9,4.484
5839,4,3.533
5841,2,14.031
5842,2,12.72
5845,44,4.804
5847,18,2.792
5848,6,2.652
5856,1,11.91
5858,4,3.653
5861,2,3.933
5866,1,18.795
5872,2,4.794
5879,3,12.24
5880,3,9.237
5883,2,5.364
5889,2,17.094
5890,1,2.132
5900,1,40.482
5904,5,7.266
5907,5,7.576
5909,1,4.253
5911,2,2.702
5914,1,6.165
5918,2,2.392
5924,4,2.352
5925,1,6.665
5926,15,3.813
5928,6,2.202
5929,19,5.394
5932,4,4.263
5933,1,2.962
5941,1,9.998
5944,1,7.486
5947,7,6.205
5948,6,26.021
5950,2,3.533
5952,1,4.363
5953,3,4.123
5956,1,2.392
5957,18,31.405
5960,2,6.885
5962,1,5.965
5964,1,5.875
5977,19,13.12
5978,1,3.713
5980,3,6.665
5983,1,5.034
5989,1,2.492
5990,1,12.39
5995,1,4.043
6003,3,36.298
6005,2,3.903
6006,1,2.302
6007,1,2.322
6011,3,6.205
6013,3,2.272
6016,1,3.513
6017,25,7.146
6022,22,16.713
6024,3,2.642
6027,1,8.667
6028,8,9.117
6030,2,4.353
6034,10,5.174
6036,16,4.213
6037,1,2.642
6039,7,4.644
6044,8,5.154
6045,2,11.619
6051,33,10.298
6052,1,6.305
6054,1,2.792
6055,43,38.811
6056,8,2.462
6057,41,19.095
6058,3,4.394
6062,1,5.594
6063,3,2.012
6064,8,8.707
6067,1,2.082
6068,4,2.752
6069,4,13.771
6070,1,4.444
6071,7,21.247
6079,1,5.534
6080,2,7.806
6082,27,8.847
6086,2,2.742
6090,1,5.814
6096,2,11.089
6101,4,32.175
6104,1,14.361
6107,3,11.699
6108,3,4.233
6109,64,75.318
6112,1,5.564
6114,1,6.595
6124,15,2.162
6125,3,3.182
6128,1,16.873
6142,1,22.657
6144,75,8.927
6145,2,2.242
6148,1,8.096
6149,9,4.503
6152,2,2.982
6154,1,3.523
6155,1,6.255
6158,6,10.768
6160,1,14.711
6162,1,8.457
6163,3,2.702
6164,1,5.654
6165,126,35.587
6167,15,20.136
6168,52,19.835
6170,2,14.611
6175,1,2.182
6185,1,8.797
6189,1,2.142
6195,4,3.192
6200,1,4.003
6202,2,7.556
6203,1,3.062
6205,8,4.383
6213,2,18.414
6218,1,3.963
6219,2,16.313
6221,1,8.887
6223,5,3.263
6224,1,6.805
6230,31,45.575
6236,39,9.387
6237,37,8.517
6238,1,4.173
6243,1,2.532
6254,3,14.351
6255,17,4.073
6256,29,13.23
6257,1,24.97
6258,4,3.433
6259,1,7.746
6262,1,3.283
6263,4,14.511
6281,1,4.984
6284,1,11.259
6286,1,5.244
6288,5,5.344
6304,1,4.794
6305,6,4.373
6306,8,5.484
6309,3,10.478
6318,16,10.358
6326,3,20.426
6327,12,2.042
6333,1,15.442
6335,1,6.335
6338,2,6.065
6339,1,4.714
6341,2,3.563
6346,3,26.811
6349,1,7.266
6363,1,8.487
6365,4,17.404
6366,35,4.113
6375,2,2.052
6382,1,3.323
6383,22,22.338
6384,14,23.138
6387,1,2.532
6390,1,14.421
6392,89,32.796
6393,3,13.19
6394,6,85.836
6395,1,6.315
6396,2,3.983
6401,1,4.073
6411,3,38.74
6412,1,5.614
6413,22,10.948
6415,2,4.413
6416,1,2.002
6418,2,2.562
6419,4,11.709
6420,1,3.413
6421,1,3.923
6422,2,16.733
6436,7,4.013
6437,8,3.102
6438,13,2.812
6439,9,2.011
6440,209,150.71
6443,7,9.317
6445,5,16.512
6446,1,3.403
6451,47,14.001
6452,1,2.132
6458,1,3.052
6459,4,5.044
6460,2,3.032
6461,2,9.167
6462,1,11.249
6469,6,6.295
6472,6,8.907
6481,7,8.647
6483,1,2.122
6487,31,3.513
6492,1,2.622
6493,2,21.316
6497,4,4.974
6498,6,10.038
6502,6,9.768
6504,1,10.138
6505,1,10.668
6506,1,2.512
6507,2,2.172
6513,64,115.769
6515,8,12.62
6518,2,6.065
6519,2,9.607
6520,4,2.402
6523,32,25.66
6524,27,5.744
6525,1,2.272
6527,1,2.152
6531,1,15.802
6532,92,13.07
6533,10,5.745
6534,64,13.401
6535,72,15.552
6536,4,4.634
6537,45,11.529
6538,1,11.549
6539,3,2.602
6540,3,4.504
6542,8,5.634
6544,3,11.879
6545,1,2.382
6547,2,4.233
6548,7,11.369
6549,4,3.052
6550,2,9.267
6552,5,19.235
6554,1,8.387
6558,10,6.795
6559,3,39.981
6561,2,4.994
6562,4,65.231
6568,6,42.704
6569,1,3.152
6570,1,6.835
6572,5,21.657
6573,2,9.798
6576,1,4.514
6578,16,32.796
6579,33,24.079
6582,1,32.556
6583,1,15.582
6589,1,4.474
6590,4,11.919
6591,1,3.773
6593,1,3.423
6599,5,20.726
6600,10,4.213
6602,19,20.476
6608,110,48.488
6609,12,27.342
6610,2,31.195
6611,4,21.257
6612,14,33.817
6613,1,2.412
6617,1,4.684
6618,1,3.993
6621,2,3.303
6622,48,35.919
6623,1,14.992
6630,10,5.344
6633,2,8.657
6634,8,10.799
6641,4,17.824
6642,65,4.784
6644,1,6.195
6645,4,16.853
6647,1,38.591
6659,3,5.414
6661,12,4.984
6662,2,3.052
6668,1,14.582
6669,3,2.582
6670,14,5.304
6671,12,8.347
6674,2,8.136
6675,8,15.172
6677,19,11.239
6678,2,5.194
6682,1,6.075
6689,2,27.652
6697,1,10.698
6703,1,5.274
6705,1,3.633
6706,12,19.385
6707,4,3.082
6708,1,2.112
6709,6,12.12
6710,38,4.273
6717,6,20.426
6719,3,16.393
6720,3,3.983
6721,3,7.196
6722,1,2.202
6723,1,10.999
6724,6,18.875
6725,3,6.565
6727,2,8.086
6728,4,7.386
6729,1,2.222
6730,20,8.317
6732,14,13.871
6733,1,13.08
6736,24,13.971
6737,33,13.66
6738,39,2.322
6745,2,22.497
6746,1,4.373
6748,1,4.333
6749,39,6.245
6752,164,15.202
6754,1,14.011
6756,1,2.302
6758,61,66.491
6759,5,5.835
6760,1,2.372
6761,2,10.728
6762,78,24.569
6763,37,21.046
6764,7,35.577
6765,1,5.274
6766,4,3.733
6767,75,6.275
6769,10,8.016
6772,7,6.435
6773,53,22.597
6775,1,2.552
6776,1,17.814
6777,3,28.031
6779,1,2.232
6781,8,2.002
6782,4,3.783
6784,4,4.353
6790,2,7.536
6791,1,10.828
6792,51,3.192
6793,2,7.206
6794,1,2.152
6795,3,2.932
6796,7,4.724
6797,40,4.964
6798,37,25.61
6799,1,6.085
6801,3,3.012
6802,1,6.345
6803,1,6.215
6804,4,19.505
6806,14,30.224
6807,9,2.302
6808,24,2.612
6810,7,5.154
6811,8,10.388
6812,65,18.915
6813,13,12.44
6814,15,3.433
6815,1,4.213
6817,2,8.877
6820,1,4.734
6821,1,9.677
6822,48,13.631
6823,2,4.483
6825,41,14.001
6826,204,175.326
6828,2,2.252
6829,4,10.108
6830,10,27.061
6831,10,2.642
6832,2,2.292
6833,6,4.584
6834,8,5.544
6835,2,11.199
6836,1,2.362
6837,9,13.661
6838,2,2.342
6839,2,4.904
6840,1,3.323
6841,9,2.752
6842,47,17.784
6843,1,2.682
6844,1,3.403
6845,1,3.623
6847,1,2.372
6849,1,5.054
6850,81,12.64
6851,1,4.193
6852,1,2.242
6853,17,45.305
6855,1,2.952
6856,2,3.833
6857,2,3.122
6858,3,2.992
6859,4,8.647
6860,2,4.574
6861,1,4.904
6862,1,3.873
6864,5,8.016
6868,1,3.573
6872,2,10.268
6874,2,3.373
6875,2,7.095
6876,1,3.883
6877,7,2.692
6878,7,3.973
6879,1,2.942
6880,2,5.054
6881,77,23.158
6882,3,5.084
6883,8,6.235
6885,1,16.913
6886,5,20.376
6887,1,15.182
6888,1,3.503
6889,11,13.25
6890,11,12.84
6893,2,5.184
6896,2,7.576
6897,2,2.522
6898,12,4.433
6899,1,2.242
6900,2,3.433
6901,1,3.443
6902,9,20.576
6903,2,2.882
6904,1,3.563
6905,7,6.275
6906,27,16.392
6909,8,9.047
6910,5,3.172
6911,4,4.674
6912,26,8.316
6913,1,3.823
6914,3,2.222
6915,10,2.612
6916,22,3.623
6917,1,3.813
6918,153,7.056
6919,1,3.152
6920,2,2.282
6921,3,2.862
6924,2,2.142
6925,4,4.634
6928,2,4.163
6929,9,2.262
6930,10,6.155
6932,3,3.563
6933,2,3.072
6935,4,5.144
6938,1,2.362
6940,22,23.708
6941,54,6.905
6942,45,6.125
6943,19,13.961
6944,78,5.164
6945,1,2.242
6946,272,24.539
6947,1,21.136
6948,1,4.163
6949,1,17.293
6950,1,6.495
6952,1,7.436
6953,1,4.684
6954,7,4.694
6955,1,2.252
6956,138,85.335
6960,4,5.074
6961,102,81.222
6962,1,9.477
6964,7,13.59
6965,6,19.305
6968,1,3.923
6974,4,9.427
6975,2,7.186
6976,15,2.572
6978,6,15.552
6979,5,6.835
6980,2,6.545
6981,5,4.383
6983,5,19.755
6985,3,37.249
6988,2,16.233
6989,1,5.604
6990,3,13.33
6991,5,35.488
6993,1,7.616
6995,6,29.163
6996,47,42.073
6997,76,54.502
6998,1,9.277
6999,1,2.052
7000,3,3.202
7001,1,2.232
7002,3,7.196
7004,1,4.564
7006,3,17.263
7007,4,12.55
7008,56,5.434
7009,1,2.892
7013,1,3.343
7014,34,102.209
7016,17,9.367
7018,1,40.592
7019,5,38.52
7020,3,6.555
7024,2,6.795
7025,29,41.763
7029,3,13.1
7031,1,4.714
7032,1,9.267
7033,24,51.04
7034,2,37.119
7035,2,2.362
7036,6,2.252
7038,2,2.272
7040,61,118.632
7042,8,37.909
7043,157,18.434
7045,1,2.332
7048,4,4.033
7050,1,2.432
7052,1,4.003
7053,11,27.422
7054,3,5.204
7058,3,31.124
7059,1,25.12
7060,1,7.186
7064,88,317.999
7065,104,37.609
7067,1,3.012
7068,1,7.766
7070,3,51.47
7071,5,31.265
7072,1,5.775
7078,4,35.438
7079,25,9.237
7082,1,4.494
7084,2,4.934
7085,12,2.042
7086,7,3.833
7089,2,2.522
7090,5,4.604
7091,1,7.456
7094,3,3.363
7095,3,15.732
7099,1,4.424
7101,1,7.476
7102,5,50.9
7107,12,16.253
7110,2,3.052
7112,1,10.468
7114,2,2.912
7115,35,4.714
7116,1,9.427
7119,1,3.593
7126,1,9.217
7127,1,13.911
7130,1,8.517
7131,2,16.413
7139,62,12.74
7143,1,3.263
7149,1,7.136
7150,1,7.436
7152,10,9.518
7154,23,35.148
7171,5,20.947
7178,1,4.654
7182,2,6.986
7191,21,6.295
7193,8,2.432
7194,4,2.452
7195,3,4.043
7200,3,24.87
7201,29,2.302
7210,8,8.577
7214,1,13.891
7215,1,17.564
7218,1,5.534
7228,2,13.561
7230,2,4.263
7231,9,21.937
7239,1,9.808
7240,1,26.011
7242,3,6.545
7243,2,9.297
7245,1,8.026
7246,4,9.247
7247,1,2.162
7249,27,5.845
7251,1,4.624
7253,1,2.542
7254,1,17.454
7255,1,37.57
7258,7,13.28
7260,1,19.686
7261,4,2.822
7262,12,4.774
7263,6,5.745
7264,30,3.012
7265,8,7.726
7269,90,2.832
7270,1,2.402
7272,1,7.886
7275,21,78.502
7276,29,14.561
7277,16,30.414
7279,5,2.762
7281,8,5.694
7283,1,5.574
7284,1,2.392
7285,7,21.107
7286,53,41.572
7287,277,110.636
7288,29,42.233
7289,4,3.913
7290,44,70.675
7291,1,2.442
7292,2,3.353
7294,1,4.634
7295,1,2.772
7296,1,9.808
7297,7,5.855
7299,3,6.005
7301,7,2.212
7303,1,2.432
7305,1,5.634
7306,6,5.034
7307,1,3.062
7308,72,54.813
7309,1,5.985
7310,1,2.842
7312,8,10.248
7313,3,8.036
7314,16,21.847
7318,9,7.086
7320,45,10.458
7321,3,7.526
7324,2,8.707
7326,10,40.932
7327,6,10.838
7328,3,3.222
7329,19,5.074
7330,4,2.022
7331,164,21.286
7335,1,2.562
7336,288,35.908
7337,11,3.182
7338,73,10.458
7339,5,2.532
7340,4,6.085
7341,25,6.095
7342,192,28.922
7344,1,2.162
7345,4,3.162
7346,67,5.814
7347,7,14.351
7348,1,2.602
7349,13,9.968
7350,9,11.038
7352,13,7.746
7355,21,24.389
7356,2,2.972
7357,1,2.852
7359,4,10.788
7360,2,3.242
7361,9,3.973
7362,38,4.383
7363,1,5.895
7368,1,2.632
7369,4,2.512
7370,86,17.994
7371,1,2.732
7372,14,3.383
7373,24,6.695
7374,3,3.172
7375,26,8.487
7376,5,2.172
7377,2,19.685
7378,3,2.412
7380,1,8.376
7381,1,11.499
7382,4,3.503
7387,18,9.037
7388,10,8.426
7392,3,2.742
7393,31,13.19
7396,3,5.304
7398,1,6.745
7399,3,9.237
7400,37,2.192
7401,124,9.047
7402,2,2.102
7403,3,7.666
7404,1,3.002
7405,88,7.236
7406,83,11.269
7407,2,2.532
7409,2,2.442
7412,1,3.713
7413,3,14.792
7414,15,8.156
7415,2,5.254
7417,4,6.525
7418,1,14.892
7419,19,32.856
7421,6,8.437
7422,6,19.815
7424,5,28.262
7430,38,6.625
7432,4,9.587
7433,9,6.175
7434,1,2.842
7435,1,3.182
7437,27,5.164
7438,2,2.692
7439,42,3.192
7440,1,5.985
7444,1,5.074
7453,30,37.449
7454,102,14.661
7457,1,3.973
7458,94,51.991
7463,5,6.465
7464,6,23.979
7465,53,14.571
7466,1,7.866
7467,15,53.482
7468,1,11.959
7469,1,3.042
7470,2,3.162
7473,21,19.185
7474,1,10.148
7476,8,6.395
7478,1,14.401
7479,1,2.472
7481,2,3.413
7487,8,3.122
7488,3,4.033
7489,16,6.075
7491,1,6.455
7492,3,14.091
7493,1,2.112
7496,50,75.188
7497,1,2.272
7501,1,2.932
7502,1,15.122
7503,29,8.737
7504,5,3.583
7506,2,3.463
7509,3,5.854
7510,21,19.285
7512,1,2.762
7514,7,2.502
7516,26,15.872
7517,8,4.984
7520,6,24.369
7529,2,8.056
7531,1,39.641
7533,1,10.468
7535,1,4.714
7536,1,3.353
7537,3,3.173
7540,7,33.787
7542,3,6.555
7543,1,3.863
7547,6,9.558
7550,4,2.202
7552,2,4.584
7553,2,4.213
7555,2,3.613
7558,1,5.705
7560,1,7.936
7566,20,57.926
7567,1,3.323
7570,19,22.067
7571,2,11.139
7572,6,21.667
7573,4,7.996
7574,1,2.302
7575,3,2.022
7577,3,4.974
7578,4,8.046
7579,9,4.283
7580,32,8.347
7581,29,4.604
7582,2,2.032
7583,5,9.007
7584,6,2.702
7585,39,9.387
7587,69,5.184
7589,3,5.554
7590,3,6.815
7592,140,181.243
7596,3,2.002
7598,7,9.127
7599,1,2.392
7600,1,2.652
7601,3,13.641
7607,8,43.044
7610,10,20.396
7618,14,10.048
7620,4,8.096
7622,5,2.542
7623,3,4.574
7624,4,3.323
7625,6,5.514
7626,4,3.543
7629,2,2.082
7631,2,3.613
7635,1,10.438
7637,9,27.142
7639,1,5.624
7640,1,8.277
7641,1,11.469
7642,145,18.575
7643,2,3.393
7644,1,3.233
7645,4,8.186
7646,4,3.142
7648,1,2.592
7649,22,3.072
7651,25,5.765
7652,2,4.043
7653,1,2.542
7654,5,5.004
7655,1,4.884
7658,117,66.212
7659,1,3.493
7660,16,5.454
7663,1,2.182
7664,2,7.316
7665,1,6.945
7667,1,13.14
7669,2,3.102
7671,56,121.947
7681,47,3.233
7682,22,63.09
7686,22,13.441
7693,1,2.942
7697,2,9.357
7709,7,4.754
7712,2,232.785
7717,1,4.404
7719,23,10.228
7721,14,27.271
7723,19,7.816
7724,4,10.598
7725,7,4.383
7733,22,3.713
7741,1,10.488
7745,1,8.146
7746,1,2.062
7749,3,4.223
7750,1,5.594
7751,4,2.742
7754,3,27.171
7758,30,14.862
7759,3,9.527
7761,1,10.078
7763,2,7.696
7765,10,17.664
7766,11,16.743
7767,8,4.323
7769,7,82.275
7770,7,10.949
7778,3,2.142
7779,12,13.21
7781,1,6.875
7782,3,2.452
7789,1,9.377
7791,13,3.323
7793,5,2.062
7795,1,4.964
7797,1,2.832
7800,1,7.276
7806,9,7.956
7808,1,8.016
7809,1,17.714
7813,8,30.724
7817,3,70.916
7819,2,3.443
7823,2,8.917
7824,1,3.773
7825,1,4.834
7829,19,31.875
7830,1,2.542
7831,3,4.884
7832,7,26.741
7834,2,9.578
7843,1,4.694
7846,1,2.052
7847,3,9.818
7848,71,8.767
7850,2,6.485
7852,6,7.156
7853,1,2.032
7857,2,8.196
7859,86,15.853
7860,1,4.423
7861,2,3.693
7862,109,2.762
7863,6,3.553
7864,6,21.147
7865,178,116.002
7866,3,7.216
7867,2,4.914
7868,2,11.99
7870,2,18.355
7871,26,16.183
7874,4,21.197
7876,1,3.633
7878,183,48.118
7879,19,21.677
7880,8,2.302
7881,18,9.508
7882,1,4.694
7885,2,11.339
7890,2,7.886
7891,1,9.227
7893,1,2.012
7897,1,3.423
7898,1,2.902
7900,1,22.368
7907,2,5.414
7909,1,2.502
7911,8,19.685
7913,1,4.293
7914,3,3.223
7915,7,6.025
7916,154,84.026
7917,13,4.053
7918,24,30.594
7919,10,2.102
7920,172,71.026
7921,148,25.63
7922,63,5.544
7923,47,37.069
7924,1,2.522
7926,6,2.382
